,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
62,63,Jun 7,True,SFG,"L,4-5",9.0,8,5,5,0,3,7,0,2,5.2,40,145,103,4,2,0,0,34,0,0,0,1,0,0,1,4,Mark Ripperger,"C.Seabold (5-62), B.Suter (2), J.Lawrence (3-BL), B.Hand (0)"
63,64,Jun 8,True,SFG,"L,4-6",9.0,9,6,6,0,5,10,2,0,5.22,40,163,100,1,0,1,0,34,1,1,0,0,1,0,0,5,Shane Livensparger,"C.Anderson (5-50), M.Carasiti (4-H), J.Bird (1-H), P.Johnson (1-BL), D.Bard (1)"
64,65,Jun 9,True,SDP,"L,6-9",9.0,15,9,9,0,2,6,5,0,5.28,43,158,106,2,0,0,0,41,2,1,0,0,0,0,1,3,Jerry Layne,"A.Gomber (5-11-L), P.Lambert (2), B.Suter (1)"
65,66,Jun 10,True,SDP,"L,2-3",9.0,9,3,3,0,5,10,0,0,5.24,40,164,102,2,0,0,1,35,3,0,0,0,0,0,0,6,Adam Hamari,"K.Freeland (5-54), J.Bird (1-BL), B.Hand (2), D.Bard (1), P.Johnson (1), J.Lawrence (2)"
66,67,Jun 11,True,SDP,"W,5-4",9.0,7,4,2,2,5,6,1,0,5.19,38,146,87,0,0,1,0,32,1,0,0,0,1,0,0,4,Nick Mahrley,"D.Lamet (4-47), B.Hand (0), M.Carasiti (2), J.Lawrence (0-W)"
67,68,Jun 12,False,BOS,"W,4-3",10.0,9,3,2,1,3,6,1,0,5.13,38,150,98,0,0,0,0,35,2,0,0,0,0,0,3,5,Chad Fairchild,"C.Seabold (4-61), B.Suter (2), P.Johnson (1), D.Bard (1-W), M.Carasiti (0-Sv)"
68,69,Jun 13,False,BOS,"W,7-6",10.0,9,6,5,1,5,8,2,1,5.12,44,179,107,6,1,2,0,37,1,0,1,0,1,0,0,7,Nic Lentz,"C.Anderson (4-46), J.Bird (2), B.Hand (1), J.Lawrence (1), D.Bard (0-W), M.Carasiti (0-H), P.Johnson (0-Sv)"
69,70,Jun 14,False,BOS,"L,3-6",8.0,10,6,6,0,3,7,0,0,5.14,36,148,98,3,3,1,1,32,3,1,0,0,1,0,0,3,Charlie Ramos,"A.Gomber (4-52-L), B.Suter (1-BSv), P.Lambert (4)"
70,71,Jun 15,False,ATL,"L,3-8",8.0,11,8,8,0,3,4,1,0,5.19,36,140,93,1,1,0,0,31,3,0,0,0,2,0,2,4,Roberto Ortiz,"K.Freeland (4-15-L), M.Carasiti (1), P.Johnson (1), B.Hand (1)"
71,72,Jun 16,False,ATL,"L,1-8",8.0,7,8,8,0,6,6,3,0,5.24,34,126,72,0,0,1,0,28,0,0,0,0,0,0,3,3,Chad Whitson,"D.Lamet (4-20-L), P.Lambert (1), J.Bird (2)"
72,73,Jun 17,False,ATL,"L,2-10",8.0,13,10,10,0,4,5,4,0,5.32,40,149,88,0,0,1,0,35,1,0,0,0,1,0,1,5,Rob Drake,"C.Seabold (4-5-L), G.Hollowell (99), D.Bard (3), J.Lawrence (3), H.Castro (58)"
73,74,Jun 18,False,ATL,"L,6-14",8.0,18,14,14,0,7,8,4,0,5.45,49,194,115,0,0,0,0,42,4,0,0,0,0,0,0,5,Mark Ripperger,"C.Anderson (4-15-L), M.Carasiti (2), B.Suter (3), J.Bird (1), P.Johnson (2)"
74,75,Jun 19,False,CIN,"L,4-5",8.0,8,5,4,1,3,9,3,1,5.44,37,137,86,4,2,2,0,33,0,0,1,0,0,1,0,5,Alex Tosi,"A.Gomber (4-46-L), J.Bird (0-BSv), D.Bard (1), B.Hand (3), J.Lawrence (1)"
75,76,Jun 20,False,CIN,"L,6-8",8.0,11,8,7,1,4,6,3,0,5.47,38,150,90,0,0,0,1,34,3,0,0,0,0,0,0,3,Todd Tichenor,"N.Davis (51-30-L), P.Lambert (3), B.Suter (1)"
76,77,Jun 21,False,CIN,"L,3-5",8.0,9,5,5,0,5,9,1,2,5.47,37,144,84,3,3,0,0,30,1,0,0,0,0,0,1,5,Tony Randazzo,"J.Bird (1-53), K.Kauffmann (22), M.Carasiti (2-BSv), P.Johnson (2), D.Bard (1-L)"
77,78,Jun 23,True,LAA,"W,7-4",9.0,11,4,3,1,4,10,2,0,5.43,41,145,92,0,0,0,0,36,2,0,0,0,1,0,0,5,Edwin Moscoso,"K.Freeland (7-36), P.Lambert (2), D.Bard (1), P.Johnson (1-W), J.Lawrence (3-Sv)"
78,79,Jun 24,True,LAA,"L,1-25",9.0,28,25,25,0,6,3,5,1,5.69,59,197,122,2,2,0,0,52,5,0,0,0,0,0,3,4,Nate Tomlinson,"C.Anderson (5-1-L), M.Carasiti (2), N.Davis (3), K.Kauffmann (2)"
79,80,Jun 25,True,LAA,"W,4-3",9.0,8,3,3,0,3,6,0,1,5.66,36,127,79,2,1,1,0,31,2,2,1,0,1,1,4,5,David Rackley,"A.Gomber (5-51-W), J.Bird (3-H), P.Johnson (1-H), D.Bard (1-H), J.Lawrence (1-Sv)"
80,81,Jun 27,True,LAD,"L,0-5",9.0,8,5,5,0,1,4,2,1,5.65,37,137,89,0,0,0,0,34,3,0,0,0,1,1,1,4,Doug Eddings,"C.Seabold (9-43-L), B.Hand (7), N.Mears (48), M.Koch (99)"
81,82,Jun 28,True,LAD,"W,9-8",9.0,9,8,8,0,8,13,1,0,5.68,43,174,102,2,1,2,0,34,0,0,0,0,1,0,0,5,Lance Barrett,"K.Freeland (4-37), J.Bird (2-W), P.Johnson (2-H), D.Bard (2-H), J.Lawrence (2-Sv)"
82,83,Jun 29,True,LAD,"L,3-14",9.0,18,14,14,0,3,11,1,2,5.78,50,197,134,5,4,0,0,44,5,1,0,0,1,0,0,5,Alex MacKay,"C.Anderson (4-29-L), P.Lambert (5), G.Hollowell (11), M.Carasiti (4), M.Koch (1)"
83,84,Jun 30,True,DET,"W,8-5",9.0,9,5,4,1,1,10,1,0,5.76,36,123,90,0,0,1,0,35,0,0,0,0,0,1,2,3,D.J. Reyburn,"A.Gomber (4-61-W), J.Bird (1), P.Johnson (1-Sv)"
84,85,Jul 1,True,DET,"L,2-4",10.0,9,4,3,1,2,4,1,1,5.72,41,138,90,2,0,1,0,38,2,1,0,0,0,0,1,6,Clint Vondrak,"P.Lambert (1-56), T.Blach (63), M.Koch (1), J.Bird (0-BSv), D.Bard (2), P.Johnson (0-L)"
85,86,Jul 2,True,DET,"L,9-14",9.0,12,14,14,0,4,5,5,0,5.82,43,135,85,1,0,0,0,39,2,1,0,0,0,0,0,4,John Libka,"C.Seabold (4-24-L), G.Hollowell (2), B.Hand (4), M.Koch (0)"
86,87,Jul 4,False,HOU,"L,1-4",8.0,13,4,4,0,4,5,1,0,5.8,41,139,86,1,1,2,0,37,1,1,0,0,0,0,0,3,Derek Thomas,"K.Freeland (5-40-L), G.Hollowell (1), F.Abad (44)"
87,88,Jul 5,False,HOU,"L,4-6",8.0,10,6,6,0,3,6,3,0,5.81,34,124,76,3,0,0,1,31,0,0,0,0,0,0,2,5,Jordan Baker,"C.Anderson (5-30-L), J.Bird (3), M.Koch (2), P.Johnson (3), D.Bard (3)"
88,89,Jul 7,False,SFG,"W,5-2",9.0,5,2,2,0,0,1,1,1,5.77,31,112,70,0,0,0,0,29,0,0,0,1,0,0,1,4,Dan Bellino,"A.Gomber (6-55-W), J.Bird (1-H), J.Lawrence (8-H), D.Bard (1-Sv)"
89,90,Jul 8,False,SFG,"L,3-5",8.0,11,5,5,0,1,7,2,0,5.77,35,137,89,1,0,0,0,34,3,0,0,0,0,0,1,5,Shane Livensparger,"C.Seabold (5-37-L), B.Hand (5), F.Abad (3), M.Koch (2), G.Hollowell (3)"
90,91,Jul 9,False,SFG,"L,0-1",8.0,7,1,1,0,3,1,1,0,5.72,32,102,59,2,0,0,0,28,0,0,0,1,0,0,2,2,Mark Ripperger,"K.Freeland (4-52-L), J.Lawrence (1)"
91,92,Jul 14,True,NYY,"W,7-2",9.0,8,2,2,0,1,7,1,0,5.68,35,127,90,0,0,0,0,34,1,0,0,0,0,0,1,4,Adam Hamari,"A.Gomber (6-54-W), P.Johnson (8-H), D.Bard (6), J.Lawrence (4)"
92,93,Jul 15,True,NYY,"L,3-6",9.0,8,6,6,0,3,7,1,0,5.68,38,145,94,2,0,0,0,34,2,1,0,0,1,0,0,5,Nick Mahrley,"C.Seabold (6-20-L), G.Hollowell (6), M.Koch (6), T.Doyle (99), B.Hand (6)"
