,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
62,63,Jun 9,True,LAD,"W,5-4",9.0,7,4,4,0,4,13,2,0,4.43,38,167,101,0.0,0.0,0,0,34,3,0,0,0,0,0,0,4,Bill Miller,"R.Suárez (4-66), M.Strahm (5-BSv), J.Alvarado (32), G.Soto (5-W)"
63,64,Jun 10,True,LAD,"L,0-9",9.0,9,9,9,0,3,9,2,1,4.51,40,155,97,3.0,2.0,1,0,36,2,0,0,0,0,0,0,5,Roberto Ortiz,"A.Nola (4-40-L), J.Hoffman (5), Y.Marte (6), D.Covey (6), K.Clemens (21)"
64,65,Jun 11,True,LAD,"W,7-3",9.0,5,3,3,0,4,9,2,0,4.48,36,163,94,0.0,0.0,1,0,32,1,0,0,0,0,0,0,5,Chad Whitson,"T.Walker (4-66-W), G.Soto (1-H), S.Domínguez (2-H), J.Alvarado (1), C.Kimbrel (2)"
65,66,Jun 12,False,ARI,"L,8-9",8.0,12,9,9,0,3,7,1,2,4.56,40,158,100,2.0,1.0,0,0,33,1,2,0,0,2,0,1,5,Vic Carapazza,"M.Strahm (2-38), Y.Marte (1), D.Covey (1-L), A.Vasquez (6), J.Hoffman (1)"
66,67,Jun 13,False,ARI,"W,15-3",9.0,8,3,3,0,1,7,1,0,4.54,35,139,90,0.0,0.0,0,0,34,4,1,0,0,0,0,1,2,Jerry Layne,"Z.Wheeler (4-66-W), L.Ortiz (37-Sv)"
67,68,Jun 14,False,ARI,"W,4-3",10.0,8,3,3,0,5,10,1,0,4.51,42,175,109,1.0,0.0,1,0,37,3,0,0,0,0,0,2,5,Adam Hamari,"R.Suárez (4-74), S.Domínguez (2-BSv), G.Soto (2), C.Kimbrel (2-W), J.Alvarado (2-Sv)"
68,69,Jun 15,False,ARI,"W,5-4",9.0,7,4,4,0,1,13,1,0,4.5,35,139,99,3.0,0.0,1,0,34,1,0,0,0,0,0,0,4,Nick Mahrley,"A.Nola (4-54-W), G.Soto (0-H), S.Domínguez (0-H), C.Kimbrel (0-Sv)"
69,70,Jun 16,False,OAK,"W,6-1",9.0,7,1,1,0,0,10,0,1,4.45,33,110,80,0.0,0.0,2,0,32,2,0,0,0,0,0,0,2,Brennan Miller,"T.Walker (4-72-W), A.Vasquez (3)"
70,71,Jun 17,False,OAK,"W,3-2",12.0,9,2,1,1,2,14,1,0,4.37,47,174,119,3.0,0.0,2,0,43,2,0,1,2,0,0,0,8,Jordan Baker,"C.Sánchez (55-64), M.Strahm (4), Y.Marte (4), G.Soto (1), J.Alvarado (2), C.Kimbrel (1), A.Vasquez (0-W), J.Hoffman (4-Sv)"
71,72,Jun 18,False,OAK,"W,3-2",9.0,9,2,2,0,2,12,1,0,4.34,37,164,104,0.0,0.0,1,0,35,2,0,0,0,0,0,1,4,Tripp Gibson,"Z.Wheeler (4-62-W), M.Strahm (0-H), J.Alvarado (0-H), Y.Marte (0-Sv)"
72,73,Jun 20,True,ATL,"L,2-4",9.0,10,4,4,0,3,9,2,0,4.34,40,144,91,0.0,0.0,1,0,37,1,0,0,0,0,0,0,4,Alfonso Márquez,"R.Suárez (5-65), J.Hoffman (2-L), A.Vasquez (2), D.Covey (7)"
73,74,Jun 22,True,ATL,"L,1-5",10.0,6,5,0,5,4,11,1,0,4.27,41,168,109,0.0,0.0,2,0,37,2,0,1,0,0,1,0,5,Ramon De Jesus,"A.Nola (6-71), G.Soto (4), J.Alvarado (3), C.Kimbrel (4), Y.Marte (3-L)"
74,75,Jun 23,True,NYM,"W,5-1",9.0,3,1,1,0,3,10,1,0,4.23,33,138,82,0.0,0.0,1,0,30,1,0,0,0,0,0,0,4,Mike Estabrook,"T.Walker (6-66-W), G.Soto (0), J.Alvarado (0), C.Kimbrel (0)"
75,76,Jun 24,True,NYM,"L,2-4",9.0,9,4,4,0,1,8,1,0,4.22,34,124,85,1.0,1.0,0,0,33,0,1,0,0,0,0,3,5,Brian Walsh,"C.Sánchez (6-49-L), Y.Marte (1), M.Strahm (5), J.Hoffman (3), D.Covey (3)"
76,77,Jun 25,True,NYM,"W,7-6",9.0,11,6,6,0,3,15,2,2,4.25,43,174,116,2.0,1.0,0,0,37,0,0,0,1,0,0,0,5,Erich Bacchus,"Z.Wheeler (6-36), M.Strahm (0), J.Alvarado (1), J.Hoffman (0-W), C.Kimbrel (1-Sv)"
77,78,Jun 27,False,CHC,"W,5-1",9.0,6,1,1,0,1,12,0,1,4.2,34,131,83,2.0,1.0,1,0,32,1,0,0,0,0,1,2,3,Junior Valentine,"R.Suárez (6-73-W), G.Soto (3), C.Kimbrel (1)"
78,79,Jun 28,False,CHC,"W,8-5",9.0,10,5,4,1,3,10,2,0,4.2,39,158,107,0.0,0.0,0,0,36,1,0,0,0,0,0,1,4,Jose Navas,"A.Nola (5-38-W), M.Strahm (2), Y.Marte (3), J.Alvarado (2)"
79,80,Jun 29,False,CHC,"W,3-1",9.0,7,1,1,0,1,9,0,0,4.16,37,123,78,0.0,0.0,0,0,35,2,1,0,1,0,2,0,4,Mike Muchlinski,"T.Walker (5-61-W), Y.Marte (0-H), G.Soto (1-H), C.Kimbrel (1-Sv)"
80,81,Jun 30,True,WSN,"L,1-2",9.0,8,2,1,1,1,11,1,0,4.12,35,137,100,0.0,0.0,0,1,34,1,0,0,0,0,1,1,4,Jansen Visconti,"C.Sánchez (5-57-L), J.Hoffman (4), M.Strahm (1), A.Vasquez (9)"
81,82,Jul 1,True,WSN,"W,19-4",9.0,10,4,4,0,0,7,1,0,4.12,37,130,83,0.0,0.0,0,0,37,1,1,0,0,0,0,0,3,Edwin Jimenez,"Z.Wheeler (5-43-W), A.Vasquez (0), D.Covey (6)"
82,83,Jul 2,True,WSN,"L,4-5",9.0,8,5,5,0,3,6,2,0,4.13,35,133,82,2.0,0.0,0,0,32,1,0,0,0,0,0,3,4,Carlos Torres,"R.Suárez (4-36-L), Y.Marte (2), J.Alvarado (3), C.Kimbrel (2)"
83,84,Jul 4,False,TBR,"W,3-1",9.0,6,1,1,0,1,14,1,0,4.09,35,126,91,0.0,0.0,2,0,34,0,0,0,0,0,0,0,3,John Tumpane,"A.Nola (5-75-W), J.Alvarado (1-H), C.Kimbrel (1-Sv)"
84,85,Jul 5,False,TBR,"W,8-4",9.0,7,4,4,0,5,11,1,0,4.09,36,133,84,0.0,0.0,1,0,31,2,0,0,0,0,0,3,3,David Rackley,"T.Walker (5-54-W), G.Soto (5), J.Hoffman (4)"
85,86,Jul 6,False,TBR,"W,3-1",11.0,4,1,1,0,3,9,1,0,4.04,38,147,95,0.0,0.0,3,0,35,0,0,0,0,0,0,1,5,Charlie Ramos,"C.Sánchez (5-62), Y.Marte (3), J.Alvarado (1), C.Kimbrel (1), M.Strahm (5-W)"
86,87,Jul 7,False,MIA,"W,4-3",9.0,9,3,3,0,0,9,1,0,4.03,35,128,90,0.0,0.0,0,0,35,2,0,0,0,0,0,1,3,Chris Guccione,"Z.Wheeler (5-53), J.Hoffman (1-W), C.Kimbrel (0-Sv)"
87,88,Jul 8,False,MIA,"L,3-5",8.0,10,5,4,1,5,6,1,0,4.04,37,136,83,1.0,0.0,1,1,31,0,0,0,0,1,1,1,3,Nate Tomlinson,"R.Suárez (5-39-L), Y.Marte (1), D.Covey (6)"
88,89,Jul 9,False,MIA,"L,3-7",8.0,13,7,6,1,0,8,3,0,4.06,36,121,92,0.0,0.0,0,0,36,2,0,0,0,0,1,1,3,Edwin Moscoso,"A.Nola (4-44-L), M.Strahm (2), G.Soto (3)"
89,90,Jul 14,True,SDP,"L,3-8",9.0,11,8,8,0,4,7,4,0,4.11,41,174,107,4.0,0.0,1,0,37,3,0,0,0,0,1,2,5,Dan Bellino,"C.Sánchez (7-53-L), J.Hoffman (6), A.Vasquez (12), D.Covey (5), A.Bellatti (52)"
90,91,Jul 15(1),True,SDP,"W,6-4",9.0,9,4,4,0,5,7,2,1,4.11,40,162,100,2.0,0.0,1,1,34,1,0,0,0,0,0,0,4,Phil Cuzzi,"R.Suárez (6-48), Y.Marte (6), M.Strahm (5-W), C.Kimbrel (7-Sv)"
91,92,Jul 15(2),True,SDP,"W,9-4",9.0,5,4,3,1,6,6,0,1,4.09,37,171,94,0.0,0.0,1,1,30,1,0,0,0,0,1,2,5,Shane Livensparger,"T.Walker (9-55-W), A.Bellatti (0-H), A.Vasquez (0), L.Ortiz (31), G.Soto (5)"
92,93,Jul 16,True,SDP,"W,7-6",12.0,7,6,5,1,3,10,2,0,4.09,46,174,115,2.0,0.0,0,0,42,4,0,0,0,1,1,1,6,Brock Ballou,"Z.Wheeler (8-62), G.Soto (0-BSv), Y.Marte (0), C.Kimbrel (0), M.Strahm (0), J.Hoffman (1-W)"
93,94,Jul 18,True,MIL,"W,4-3",9.0,4,3,2,1,0,7,0,0,4.07,33,115,84,2.0,1.0,2,0,33,1,0,0,0,0,2,0,3,Lance Barrett,"A.Nola (8-66-W), G.Soto (1-H), C.Kimbrel (1-Sv)"
94,95,Jul 19,True,MIL,"L,3-5",9.0,10,5,3,2,3,5,0,0,4.06,40,159,109,1.0,1.0,1,0,37,5,0,0,0,0,1,1,5,Derek Thomas,"C.Sánchez (4-49), J.Hoffman (2-L), M.Strahm (2), Y.Marte (2), A.Bellatti (3)"
