,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
71,72,Jun 18,False,WSN,"W,4-2",9.0,8,2,2,0,1,7,1,0,4.14,34,130,89,0.0,0.0,0,0,33,2,0,0,0,0,0,1,4,Junior Valentine,"J.Luzardo (5-58-W), S.Okert (0-H), D.Floro (0-H), A.Nardi (1-Sv)"
72,73,Jun 19,True,TOR,"W,11-0",9.0,7,0,0,0,0,10,0,0,4.08,33,124,86,0.0,0.0,0,0,33,1,0,0,0,0,0,1,4,Vic Carapazza,"B.Hoeing (6-61), H.Brazobán (6-W), J.Chargois (5), A.Bradley (5)"
73,74,Jun 20,True,TOR,"L,0-2",9.0,7,2,2,0,1,15,0,0,4.05,34,140,97,1.0,0.0,1,0,33,3,0,0,0,0,0,1,4,Tom Hanahan,"E.Pérez (5-75), D.Floro (1), T.Scott (2-L), J.Chargois (0)"
74,75,Jun 21,True,TOR,"L,3-6",9.0,11,6,6,0,2,8,1,0,4.08,38,121,85,0.0,0.0,1,0,36,2,0,0,0,0,0,1,3,Nick Mahrley,"S.Alcántara (4-41-L), S.Okert (2), H.Brazobán (1)"
75,76,Jun 22,True,PIT,"W,6-4",9.0,5,4,3,1,1,15,2,1,4.06,34,129,92,1.0,0.0,1,0,32,2,0,0,0,0,1,1,4,Edwin Jimenez,"B.Garrett (4-78), A.Nardi (3), H.Brazobán (0-W), A.Puk (4-Sv)"
76,77,Jun 23,True,PIT,"L,1-3",9.0,7,3,3,0,1,10,0,0,4.05,33,135,94,2.0,1.0,4,1,32,0,0,0,0,0,0,1,4,Alex Tosi,"J.Luzardo (4-81), T.Scott (2-H), A.Puk (0-BL), D.Floro (2)"
77,78,Jun 24,True,PIT,"W,4-3",11.0,6,3,2,1,6,9,0,0,4.01,45,178,109,3.0,0.0,0,0,39,4,0,0,0,0,0,0,7,Todd Tichenor,"B.Hoeing (4-66), S.Okert (2-H), J.Chargois (3-H), D.Floro (0-H), T.Scott (0-BSv), H.Brazobán (1), A.Nardi (1-W)"
78,79,Jun 25,True,PIT,"W,2-0",9.0,5,0,0,0,1,12,0,0,3.96,33,121,80,0.0,0.0,0,0,32,0,0,0,0,0,0,0,4,Tony Randazzo,"E.Pérez (4-72-W), S.Okert (0-H), A.Nardi (0-H), A.Puk (1-Sv)"
79,80,Jun 27,False,BOS,"W,10-1",9.0,9,1,1,0,2,7,0,0,3.92,36,135,90,0.0,0.0,0,1,34,3,0,0,0,0,0,1,2,Malachi Moore,"S.Alcántara (5-64-W), A.Bradley (7)"
80,81,Jun 28,False,BOS,"W,6-2",9.0,8,2,2,0,1,6,1,0,3.9,34,130,86,3.0,0.0,1,1,33,0,0,0,0,0,0,1,6,Dan Bellino,"B.Garrett (5-58-W), H.Brazobán (3-H), A.Nardi (2-H), T.Scott (3), D.Floro (3), A.Puk (2-Sv)"
