,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
19,20,Apr 23,False,BAL,"L,1-2",9.1,3,2,1,1,1,9,0,0,4.85,32,137,89,2,0,0,0,30,1,0,0,1,0,0,0,4,Nick Mahrley,"E.Rodríguez (4-81), C.Shreve (1-BSv), A.Lange (3), M.Englert (4-L)"
20,21,Apr 24,False,MIL,"W,4-2",9.0,5,2,2,0,1,10,2,1,4.71,34,124,94,0,0,0,0,32,0,0,0,0,0,0,0,5,Marvin Hudson,"M.Boyd (5-56-W), J.Cisnero (2-H), T.Holton (2-H), J.Foley (2-H), A.Lange (0-Sv)"
21,22,Apr 25,False,MIL,"W,4-3",9.0,5,3,3,0,3,10,1,0,4.64,35,151,91,1,0,0,0,32,2,0,0,0,0,0,0,4,Hunter Wendelstedt,"S.Turnbull (5-47), T.Alexander (2), M.Englert (1-W), J.Foley (0-Sv)"
22,23,Apr 26,False,MIL,"L,2-6",8.0,8,6,6,0,3,10,2,1,4.72,37,153,99,0,0,0,0,32,2,0,0,0,0,0,0,3,John Tumpane,"M.Lorenzen (4-36-L), W.Vest (3), T.Holton (1)"
23,24,Apr 27,True,BAL,"L,4-7",9.0,9,7,7,0,3,6,1,0,4.81,39,143,98,1,0,3,0,34,1,1,0,0,2,0,0,5,Charlie Ramos,"J.Wentz (4-58), J.Cisnero (2-H), C.Shreve (3-BL), W.Vest (0), T.Alexander (1)"
24,25,Apr 29(1),True,BAL,"W,7-4",9.0,9,4,4,0,3,7,2,0,4.78,38,157,101,2,0,0,0,35,2,0,0,0,0,0,1,3,Ramon De Jesus,"E.Rodríguez (5-60-W), M.Englert (3-H), A.Lange (4-Sv)"
25,26,Apr 29(2),True,BAL,"L,4-6",9.0,11,6,6,0,3,5,1,0,4.83,39,165,99,0,0,0,1,36,0,0,0,0,0,0,1,4,Edwin Moscoso,"M.Boyd (4-31-L), J.Cisnero (1), J.Foley (3), W.Vest (1)"
26,27,Apr 30,True,BAL,"L,3-5",9.0,9,5,4,1,3,6,2,0,4.8,38,146,89,2,0,1,0,34,4,0,0,0,1,1,2,5,Doug Eddings,"S.Turnbull (4-43-L), T.Holton (3), J.Foley (0), C.Shreve (2), A.Lange (0)"
27,28,May 3(1),True,NYM,"W,6-5",9.0,10,5,5,0,2,5,3,0,4.8,37,124,84,1,0,0,0,35,2,0,0,0,0,0,1,4,Scott Barry,"J.Wentz (5-35), W.Vest (3), T.Alexander (5-W), A.Lange (2-Sv)"
28,29,May 3(2),True,NYM,"W,8-1",9.0,5,1,1,0,2,2,0,0,4.67,33,117,81,0,0,0,0,31,2,0,0,0,0,1,0,3,Gabe Morales,"M.Lorenzen (6-64-W), T.Holton (2), J.Foley (2)"
29,30,May 4,True,NYM,"W,2-0",9.0,3,0,0,0,1,11,0,0,4.52,29,115,77,0,0,0,2,28,0,0,0,0,0,0,0,2,Adam Beck,"E.Rodríguez (4-86-W), A.Lange (0-Sv)"
30,31,May 5,False,STL,"W,5-4",9.0,12,4,2,2,1,12,1,0,4.44,41,163,110,5,0,0,0,40,3,0,0,0,0,1,1,5,Junior Valentine,"M.Boyd (5-62-W), J.Cisnero (5-H), J.Foley (1-H), M.Englert (5-H), A.Lange (0-Sv)"
31,32,May 6,False,STL,"W,6-5",10.0,9,5,5,0,5,8,2,0,4.44,43,164,106,2,0,1,0,38,0,0,0,0,0,0,1,5,Adrian Johnson,"S.Turnbull (5-35), C.Shreve (5), W.Vest (2), T.Holton (2), J.Cisnero (0-W)"
32,33,May 7,False,STL,"L,6-12",8.0,10,12,7,5,1,3,4,2,4.53,41,156,108,4,4,2,0,37,2,0,0,0,1,2,0,4,Quinn Wolcott,"A.Faedo (99-49), T.Alexander (3), M.Englert (1-BL), T.Holton (0)"
33,34,May 8,False,CLE,"W,6-2",9.0,7,2,2,0,4,8,1,0,4.46,37,156,100,5,0,0,0,33,1,0,0,0,0,0,1,5,Nick Mahrley,"J.Wentz (4-57-W), W.Vest (1-H), J.Foley (2-H), C.Shreve (1), A.Lange (2)"
34,35,May 9,False,CLE,"L,0-2",8.0,7,2,2,0,1,4,0,0,4.4,31,121,90,2,0,1,0,29,1,1,1,0,1,0,0,3,Jerry Layne,"M.Lorenzen (5-66-L), J.Cisnero (2), T.Alexander (1)"
35,36,May 10,False,CLE,"W,5-0",9.0,4,0,0,0,3,10,0,0,4.28,34,125,83,0,0,0,0,31,0,0,0,0,0,0,0,3,Adam Hamari,"E.Rodríguez (5-75-W), J.Foley (1), C.Shreve (1)"
36,37,May 12,True,SEA,"L,2-9",9.0,11,9,8,1,5,4,1,0,4.38,42,150,95,4,2,0,1,37,1,0,0,0,0,1,1,6,Tony Randazzo,"M.Boyd (6-19-L), M.Englert (4), W.Vest (3), T.Holton (4), J.Cisnero (2), T.Alexander (2)"
37,38,May 13,True,SEA,"L,0-5",9.0,6,5,5,0,3,13,2,0,4.39,36,157,103,2,2,1,0,33,0,0,0,0,0,0,0,4,Todd Tichenor,"A.Faedo (5-58-L), T.Holton (0), W.Vest (0), C.Shreve (2)"
38,39,May 14,True,SEA,"W,5-3",9.0,10,3,3,0,4,9,0,0,4.36,42,161,104,2,0,1,0,37,1,0,0,0,1,0,0,6,Brian Knight,"J.Wentz (5-36), J.Cisnero (1), M.Englert (1), J.Foley (3-W), C.Shreve (0-H), A.Lange (5-Sv)"
39,40,May 16,True,PIT,"W,4-0",9.0,5,0,0,0,2,12,0,0,4.25,33,128,87,0,0,0,0,31,1,0,0,0,0,0,1,3,Paul Emmel,"M.Lorenzen (6-67-W), W.Vest (2), J.Cisnero (1)"
40,41,May 17,True,PIT,"L,0-8",9.0,14,8,6,2,2,9,1,0,4.29,44,169,113,2,1,0,0,42,3,0,0,0,0,0,0,4,Nic Lentz,"E.Rodríguez (6-42-L), T.Alexander (4), J.Cisnero (0), T.Holton (3)"
41,42,May 19,False,WSN,"W,8-6",9.0,7,6,6,0,3,8,2,1,4.33,36,148,89,3,0,0,0,32,4,0,0,0,0,0,2,5,Clint Vondrak,"M.Boyd (6-52-W), M.Englert (4), C.Shreve (4-H), J.Foley (4-H), A.Lange (4-Sv)"
42,43,May 20,False,WSN,"L,2-5",8.0,9,5,5,0,0,5,1,0,4.36,32,102,80,0,0,0,0,32,4,0,0,0,0,0,0,3,James Hoye,"A.Faedo (6-49-L), T.Holton (2), W.Vest (3)"
43,44,May 21,False,WSN,"L,4-6",8.0,18,6,6,0,0,7,2,0,4.41,41,150,105,2,0,0,0,41,2,0,0,0,0,0,1,5,D.J. Reyburn,"J.Wentz (6-13-L), J.Cisnero (3), M.Englert (1), T.Alexander (3), J.Foley (1)"
44,45,May 22,False,KCR,"W,8-5",10.0,5,5,5,0,5,9,3,0,4.41,39,159,99,2,0,0,0,34,0,1,0,0,0,0,1,5,CB Bucknor,"M.Lorenzen (5-42), W.Vest (1), C.Shreve (2), A.Lange (2-W), J.Cisnero (0-Sv)"
45,46,May 23,False,KCR,"L,1-4",8.0,11,4,2,2,3,10,0,0,4.37,39,130,90,0,0,2,0,35,1,0,1,0,1,1,0,2,Chris Segal,"E.Rodríguez (5-46-L), T.Holton (2)"
46,47,May 24,False,KCR,"W,6-4",9.0,9,4,4,0,2,11,0,2,4.36,40,148,91,4,0,1,0,35,3,0,0,0,1,0,0,5,Brian Walsh,"M.Boyd (4-58), W.Vest (1-W), C.Shreve (1-H), J.Foley (2-H), A.Lange (1-Sv)"
47,48,May 25,True,CHW,"W,7-2",9.0,4,2,2,0,0,13,1,0,4.31,30,135,90,0,0,1,0,30,0,0,0,0,0,0,1,4,Sean Barber,"A.Faedo (4-68-W), J.Cisnero (2-H), J.Foley (0-H), M.Englert (3)"
48,49,May 26,True,CHW,"L,3-12",9.0,17,12,11,1,3,5,1,0,4.45,47,162,108,0,0,0,0,43,2,3,0,0,0,0,0,4,Alan Porter,"J.Wentz (4-32-L), M.Englert (0), T.Alexander (4), Z.Short (99)"
49,50,May 27,True,CHW,"W,7-3",9.0,4,3,0,3,1,7,0,0,4.36,32,126,89,2,2,0,0,31,1,0,0,0,0,1,1,4,Jim Wolf,"M.Lorenzen (4-69), J.Foley (1-BW), C.Shreve (2-H), W.Vest (2)"
50,51,May 28,True,CHW,"W,6-5",10.0,8,5,5,0,4,10,1,0,4.36,42,172,108,3,3,0,0,37,2,0,0,0,1,0,1,5,Mike Muchlinski,"E.Rodríguez (4-62), W.Vest (0-H), J.Cisnero (2-BSv), T.Holton (4), A.Lange (3-W)"
51,52,May 29,True,TEX,"L,0-5",9.0,10,5,5,0,4,7,1,0,4.37,39,130,79,2,2,1,1,34,1,0,0,0,1,0,1,3,Charlie Ramos,"M.Boyd (4-43-L), M.Englert (2), T.Alexander (2)"
52,53,May 30,True,TEX,"L,6-10",9.0,13,10,9,1,4,6,1,0,4.46,45,157,103,1,1,1,0,41,4,0,1,0,0,2,0,4,Jeremie Rehak,"A.Faedo (4-28-L), J.Cisnero (1), T.Holton (1), B.Bristo (46)"
53,54,May 31,True,TEX,"W,3-2",9.0,11,2,2,0,3,9,0,0,4.42,39,164,96,2,0,0,0,36,3,1,0,0,0,0,1,5,Chad Fairchild,"J.Wentz (4-49), W.Vest (2-W), C.Shreve (3-H), J.Foley (3-H), A.Lange (2-Sv)"
54,55,Jun 2,False,CHW,"L,0-3",8.0,6,3,3,0,3,7,0,0,4.4,34,136,87,3,3,0,0,31,1,0,0,0,0,1,0,4,Jansen Visconti,"R.Olson (99-60-L), W.Vest (1), C.Shreve (1), M.Englert (3)"
55,56,Jun 3,False,CHW,"L,1-2",9.2,4,2,1,1,2,10,0,1,4.33,36,131,91,0,0,2,0,32,0,0,2,1,0,0,0,4,Cory Blaser,"M.Lorenzen (6-75), J.Foley (2), A.Lange (2), J.Cisnero (3-L)"
56,57,Jun 4,False,CHW,"L,2-6",8.1,9,6,6,0,4,14,1,0,4.37,38,162,102,2,0,1,0,34,1,0,0,0,0,0,0,5,Ron Kulpa,"M.Boyd (5-66), W.Vest (1-BSv), T.Holton (4), J.Foley (0), A.Lange (0-L)"
57,58,Jun 5,False,PHI,"L,3-8",8.0,11,8,8,0,7,8,2,0,4.44,40,170,96,3,0,1,1,33,2,0,0,0,0,0,0,3,Junior Valentine,"J.Wentz (4-29-L), M.Englert (2), C.Shreve (2)"
58,59,Jun 6,False,PHI,"L,0-1",8.0,3,1,1,0,0,9,1,0,4.39,27,124,84,0,0,0,0,27,0,0,0,0,0,1,0,4,Adrian Johnson,"T.Alexander (7-56-L), J.Cisnero (2), T.Holton (1), W.Vest (1)"
59,60,Jun 8,False,PHI,"L,2-3",8.2,6,3,3,0,3,9,0,0,4.37,35,149,98,0,0,0,0,30,2,0,0,0,2,1,1,5,Manny Gonzalez,"T.Holton (1-53), R.Olson (5), C.Shreve (2), J.Foley (3), A.Lange (3-BL)"
60,61,Jun 9,True,ARI,"L,6-11",9.0,11,11,9,2,4,5,2,0,4.44,42,145,92,2,2,0,0,33,3,0,0,2,1,0,1,3,James Hoye,"M.Lorenzen (5-38-L), W.Vest (2), G.Hill (55)"
61,62,Jun 10,True,ARI,"L,0-5",9.0,7,5,5,0,2,8,2,0,4.45,34,136,93,0,0,0,0,32,1,0,0,0,0,0,1,4,D.J. Reyburn,"M.Boyd (5-36-L), M.Englert (4), T.Alexander (3), J.Cisnero (3)"
62,63,Jun 11,True,ARI,"L,5-7",9.0,9,7,7,0,6,7,1,0,4.49,42,159,89,5,0,1,0,36,3,1,0,0,0,0,0,7,John Libka,"W.Vest (1-51), J.Wentz (5), J.Cisnero (0-H), C.Shreve (2-H), A.Lange (2-H), T.Holton (2-H), J.Foley (2-BL)"
63,64,Jun 12,True,ATL,"W,6-5",10.0,8,5,4,1,4,5,1,1,4.48,42,152,98,3,1,2,0,36,2,0,0,0,1,1,1,4,Jordan Baker,"M.Englert (1-48), G.Hill (2), T.Alexander (1), A.Lange (0-W)"
64,65,Jun 14(1),True,ATL,"L,7-10",9.0,11,10,9,1,4,6,2,0,4.55,41,175,113,1,1,2,0,37,1,0,0,0,0,1,1,4,Scott Barry,"R.Olson (5-24-L), T.Holton (2), B.White (99), B.Bristo (14)"
65,66,Jun 14(2),True,ATL,"L,5-6",9.0,10,6,6,0,4,7,3,0,4.57,38,138,89,0,0,0,1,33,1,0,0,0,1,0,2,4,Mark Carlson,"M.Lorenzen (4-31-L), J.Foley (2), J.Cisnero (2), C.Shreve (2)"
66,67,Jun 15,False,MIN,"W,8-4",9.0,7,4,4,0,1,11,1,0,4.56,34,131,86,0,0,0,0,33,2,0,0,0,0,1,1,4,Adam Beck,"M.Boyd (4-49-W), W.Vest (3-H), J.Foley (0-H), A.Lange (2)"
67,68,Jun 16,False,MIN,"W,7-1",9.0,7,1,1,0,1,10,1,0,4.51,33,127,85,0,0,0,0,32,1,0,0,0,0,0,1,6,Dan Iassogna,"W.Vest (0-55), M.Englert (3-W), T.Holton (1), B.White (1), J.Cisnero (1), C.Shreve (1)"
68,69,Jun 17,False,MIN,"L,0-2",8.0,3,2,2,0,3,11,0,0,4.48,30,142,91,0,0,0,0,27,1,0,0,0,0,0,0,2,Ryan Wills,"J.Wentz (5-68-L), T.Alexander (4)"
69,70,Jun 18,False,MIN,"W,6-4",9.0,7,4,4,0,2,14,0,2,4.47,38,144,95,6,1,0,0,34,3,0,0,0,0,0,0,7,Gabe Morales,"W.Vest (1-48), T.Holton (1), B.White (1-W), C.Shreve (1), J.Cisnero (1), A.Lange (2), J.Foley (2-Sv)"
70,71,Jun 19,True,KCR,"W,6-4",9.0,7,4,3,1,2,12,2,0,4.45,35,142,93,0,0,1,0,33,1,0,0,0,0,0,1,3,Will Little,"R.Olson (4-53), T.Alexander (1-W), A.Lange (0-Sv)"
71,72,Jun 20,True,KCR,"L,0-1",9.0,5,1,1,0,4,10,0,1,4.4,36,129,81,0,0,0,0,31,1,0,0,0,0,1,1,3,Lance Barksdale,"M.Lorenzen (5-62-L), C.Shreve (1), J.Cisnero (1)"
72,73,Jun 21,True,KCR,"W,9-4",9.0,11,4,4,0,0,11,0,0,4.4,37,130,94,0,0,1,0,37,5,0,0,0,0,0,1,4,Ryan Additon,"M.Boyd (5-59-W), W.Vest (2-H), J.Foley (2-H), B.White (2)"
73,74,Jun 23,True,MIN,"L,1-4",9.0,6,4,3,1,4,10,2,0,4.38,39,151,100,3,1,0,0,35,2,0,0,0,0,2,0,4,Lance Barrett,"J.Wentz (5-43-L), B.White (1), M.Englert (6), T.Alexander (3)"
74,75,Jun 24,True,MIN,"W,3-2",9.0,8,2,2,0,2,13,2,0,4.35,37,137,87,3,0,0,0,35,1,0,0,0,0,0,1,5,Alex MacKay,"R.Olson (4-64-W), J.Cisnero (3-H), C.Shreve (3-H), J.Foley (2-H), A.Lange (4-Sv)"
75,76,Jun 25,True,MIN,"L,3-6",10.0,12,6,4,2,4,8,1,0,4.34,44,189,117,2,1,1,0,39,1,0,0,1,0,1,2,7,Alfonso Márquez,"M.Lorenzen (4-48), W.Vest (3-H), T.Holton (6-H), J.Cisnero (0-H), C.Shreve (0-BSv), A.Lange (0), B.White (1-L)"
76,77,Jun 26,False,TEX,"W,7-2",9.0,8,2,2,0,3,16,2,1,4.31,38,147,96,1,0,0,0,34,2,0,0,0,0,0,1,6,Jeff Nelson,"M.Boyd (4-48), W.Vest (0), M.Englert (2-W), T.Alexander (2-H), J.Foley (1), T.Holton (0)"
77,78,Jun 27,False,TEX,"L,3-8",8.0,12,8,8,0,6,5,2,1,4.36,42,160,96,4,2,0,0,34,1,0,0,0,1,0,1,4,Ryan Wills,"M.Manning (76-55), C.Shreve (1-BSv), B.White (1-L), A.Misiewicz (38)"
78,79,Jun 28,False,TEX,"L,2-10",8.0,14,10,8,2,5,9,3,0,4.41,45,173,110,3,0,0,0,40,4,0,0,0,0,2,0,3,Chris Segal,"J.Wentz (4-29-L), G.Hill (15), J.Schoop (99)"
79,80,Jun 29,False,TEX,"W,8-5",9.0,12,5,5,0,3,6,2,0,4.42,40,151,101,2,0,0,0,36,1,0,0,0,1,0,2,7,Ben May,"R.Olson (4-46), T.Holton (2), T.Alexander (2), M.Englert (2-BW), J.Cisnero (3-H), J.Foley (2), A.Lange (3)"
80,81,Jun 30,False,COL,"L,5-8",8.0,11,8,8,0,2,8,1,0,4.47,37,157,103,1,0,1,0,34,0,0,0,1,0,1,1,3,D.J. Reyburn,"M.Lorenzen (4-36-L), C.Shreve (2), M.Englert (0)"
81,82,Jul 1,False,COL,"W,4-2",10.0,6,2,1,1,3,9,0,0,4.42,39,140,96,1,0,0,0,36,1,0,0,0,0,1,0,6,Clint Vondrak,"B.White (3-52), Z.Logue (99), J.Cisnero (1), T.Holton (1), J.Foley (1), A.Lange (1-W)"
82,83,Jul 2,False,COL,"W,14-9",9.0,14,9,9,0,1,9,2,3,4.48,44,171,115,3,0,0,0,37,3,0,0,0,3,1,2,6,John Libka,"M.Manning (4-45-W), B.White (0), C.Shreve (1-H), J.Cisnero (0), T.Alexander (2), J.Foley (0)"
