,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
77,78,Jun 27,False,COL,"W,5-0",9.0,3,0,0,0,4,4,0,0,4.43,31,136,87,3,0,0,1,27,0,0,0,0,0,0,2,5,Doug Eddings,"C.Kershaw (6-71-W), B.Graterol (1), R.Brasier (1), P.Bickford (2), E.Phillips (1-Sv)"
78,79,Jun 28,False,COL,"L,8-9",8.0,12,9,9,0,5,7,0,1,4.5,39,151,95,3,3,2,0,33,2,0,0,0,0,0,1,4,Lance Barrett,"M.Grove (4-36), V.González (6-L), N.Robertson (2-BSv), P.Bickford (0)"
79,80,Jun 29,False,COL,"W,14-3",9.0,9,3,3,0,0,9,0,0,4.48,33,123,87,0,0,1,0,32,0,0,0,0,1,0,1,4,Alex MacKay,"E.Sheehan (5-46-W), Y.Almonte (3), V.González (0), J.Bruihl (29)"
80,81,Jun 30,False,KCR,"W,9-3",9.0,9,3,3,0,1,9,0,1,4.46,39,135,100,4,0,3,0,37,1,0,0,0,0,0,0,5,Marvin Hudson,"B.Miller (5-50-W), C.Ferguson (4-H), Y.Almonte (0-H), D.Hudson (99), J.Bruihl (0)"
81,82,Jul 1,False,KCR,"L,4-6",8.0,7,6,5,1,3,6,0,1,4.47,34,140,92,0,0,2,2,27,1,0,0,0,3,1,0,4,Ryan Blakney,"J.Urías (43-27-L), P.Bickford (2), R.Brasier (3), B.Graterol (3)"
82,83,Jul 2,False,KCR,"L,1-9",8.0,15,9,7,2,5,7,0,2,4.51,47,172,109,1,0,0,0,37,3,0,0,2,1,1,0,5,Hunter Wendelstedt,"T.Gonsolin (6-33-L), V.González (2), Y.Almonte (1), E.Phillips (4), Y.Hernández (99)"
83,84,Jul 3,True,PIT,"W,5-2",9.0,7,2,2,0,4,8,0,3,4.48,38,163,95,0,0,0,1,30,1,0,0,0,1,0,2,6,James Hoye,"M.Grove (4-49), C.Ferguson (2-W), R.Brasier (1), B.Graterol (1-H), D.Hudson (2-H), E.Phillips (0-Sv)"
84,85,Jul 4,True,PIT,"L,7-9",9.0,12,9,9,0,7,12,1,0,4.53,46,191,118,2,1,0,0,38,3,0,0,0,1,0,0,6,D.J. Reyburn,"E.Sheehan (4-33), C.Ferguson (0), G.Stone (36-BSv), Y.Almonte (1), P.Bickford (2), E.Phillips (0-BL)"
85,86,Jul 5,True,PIT,"W,6-4",9.0,9,4,4,0,5,12,2,0,4.53,41,185,109,4,0,0,0,36,2,0,0,0,0,0,0,5,Clint Vondrak,"B.Miller (4-49-W), P.Bickford (0-H), R.Brasier (1-H), C.Ferguson (0-H), D.Hudson (1-Sv)"
86,87,Jul 6,True,PIT,"W,5-2",9.0,4,2,2,0,1,13,0,0,4.5,31,125,84,0,0,1,0,30,2,0,0,0,0,0,1,4,John Libka,"J.Urías (4-65-W), N.Robertson (7-H), B.Graterol (2-H), A.Vesia (14-Sv)"
