,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
56,57,Jun 1,True,MIL,"W,3-1",9.0,6,1,1,0,3,12,0,0,3.9,33,145,92,0.0,0.0,2,1,30,1,1,0,0,0,0,2,3,Carlos Torres,"K.Gausman (5-73-W), E.Swanson (3-H), J.Romano (3-Sv)"
57,58,Jun 2,False,NYM,"W,3-0",9.0,5,0,0,0,0,10,0,0,3.83,32,116,75,0.0,0.0,2,0,32,1,0,0,0,0,0,0,3,Nic Lentz,"C.Bassitt (5-79-W), T.Mayza (1-H), J.Romano (0-Sv)"
58,59,Jun 3,False,NYM,"W,2-1",9.0,6,1,1,0,3,11,0,0,3.78,37,134,90,0.0,0.0,1,0,33,1,0,0,1,0,1,0,4,Charlie Ramos,"J.Berríos (5-63), T.Richards (2), N.Pearson (3-W), E.Swanson (1-Sv)"
59,60,Jun 4,False,NYM,"W,6-4",9.0,7,4,4,0,1,11,4,0,3.78,34,129,91,0.0,0.0,0,0,33,1,0,0,0,0,0,1,5,Jeremie Rehak,"Y.Kikuchi (4-58), N.Pearson (0-BW), A.Cimber (3-H), E.Swanson (0-H), J.Romano (1-Sv)"
60,61,Jun 5,True,HOU,"L,4-11",9.0,19,11,11,0,1,10,4,1,3.9,48,195,135,3.0,0.0,0,0,46,2,0,0,0,0,0,0,7,Scott Barry,"A.Manoah (4-12-L), J.Jackson (20), T.Richards (1), A.Bass (4), Y.García (5), A.Cimber (0), T.Mayza (2)"
61,62,Jun 6,True,HOU,"W,5-1",9.0,4,1,1,0,1,16,1,0,3.86,31,129,83,0.0,0.0,2,0,30,0,0,0,0,0,0,1,3,Gabe Morales,"K.Gausman (4-78-W), E.Swanson (1-H), T.Richards (0)"
62,63,Jun 7,True,HOU,"W,3-2",9.0,5,2,2,0,0,6,1,0,3.83,31,93,63,0.0,0.0,0,0,31,1,0,0,0,0,0,0,2,Adam Beck,"C.Bassitt (4-71-W), J.Romano (2-Sv)"
63,64,Jun 8,True,HOU,"W,3-2",9.0,6,2,2,0,2,5,1,0,3.8,33,126,87,0.0,0.0,0,1,31,0,0,0,0,0,1,2,4,Dan Iassogna,"J.Berríos (4-56-W), Y.García (2-H), E.Swanson (1-H), J.Romano (0-Sv)"
64,65,Jun 9,True,MIN,"L,2-3",10.0,7,3,2,1,1,9,1,0,3.76,37,152,98,1.0,0.0,0,0,35,1,0,0,0,1,0,1,6,Ryan Blakney,"Y.Kikuchi (4-54), N.Pearson (4), Y.García (0), E.Swanson (0), A.Cimber (3-L), T.Mayza (3)"
65,66,Jun 10,True,MIN,"L,4-9",9.0,12,9,9,0,1,17,3,1,3.84,42,174,116,3.0,2.0,2,0,40,3,0,0,0,0,1,0,5,Marvin Hudson,"T.Richards (3-63), T.Mayza (0), B.Francis (99-H), A.Cimber (0-BL), M.White (99)"
66,67,Jun 11,True,MIN,"W,7-6",9.0,10,6,6,0,6,11,1,1,3.88,41,167,100,2.0,1.0,2,0,34,4,0,0,0,0,0,3,4,Hunter Wendelstedt,"K.Gausman (4-26), T.Hatch (19), N.Pearson (1-W), J.Romano (2-Sv)"
67,68,Jun 13,False,BAL,"L,6-11",8.0,17,11,11,0,2,11,4,0,3.99,44,179,123,0.0,0.0,0,0,42,4,0,0,0,0,1,0,4,Ron Kulpa,"C.Bassitt (5-9-L), B.Francis (2), M.White (2), T.Hatch (1)"
68,69,Jun 14,False,BAL,"W,3-1",9.0,6,1,1,0,1,6,0,1,3.95,34,115,80,2.0,0.0,0,1,32,0,0,0,0,0,0,0,3,Junior Valentine,"J.Berríos (5-77-W), T.Mayza (3-H), J.Romano (2-Sv)"
69,70,Jun 15,False,BAL,"L,2-4",8.0,11,4,4,0,2,10,2,0,3.95,38,145,98,3.0,0.0,2,0,36,0,0,0,0,0,1,0,5,Carlos Torres,"Y.Kikuchi (5-49), Y.García (5-L), T.Mayza (0), N.Pearson (3), E.Swanson (5)"
70,71,Jun 16,False,TEX,"W,2-1",9.0,6,1,1,0,3,8,1,0,3.91,35,136,90,1.0,0.0,1,0,32,3,0,0,0,0,0,0,4,Jeremie Rehak,"K.Gausman (4-62-W), E.Swanson (0-H), T.Mayza (0-H), J.Romano (1-Sv)"
71,72,Jun 17,False,TEX,"L,2-4",8.0,8,4,4,0,4,6,3,0,3.92,35,165,99,4.0,0.0,0,1,31,0,0,0,0,0,1,1,4,Chad Fairchild,"T.Richards (6-42-L), B.Francis (3), Y.García (1), A.Cimber (6)"
72,73,Jun 18,False,TEX,"L,7-11",8.0,15,11,9,2,6,6,2,0,3.99,45,166,99,4.0,1.0,0,0,38,4,0,0,0,1,1,1,6,Nic Lentz,"C.Bassitt (4-30), N.Pearson (2-L), T.Mayza (1), Y.García (0), A.Cimber (0), M.White (4)"
73,74,Jun 19,False,MIA,"L,0-11",8.0,19,11,11,0,2,8,1,2,4.1,47,188,123,3.0,3.0,0,0,42,3,0,0,0,1,0,1,5,Vic Carapazza,"J.Berríos (4-29-L), T.Thornton (99), N.Pearson (0), M.White (0), E.Clement (99)"
74,75,Jun 20,False,MIA,"W,2-0",9.0,6,0,0,0,0,7,0,0,4.04,31,132,88,2.0,0.0,0,0,30,2,0,0,1,0,0,2,5,Tom Hanahan,"Y.Kikuchi (4-74), Y.García (1-W), E.Swanson (3-H), T.Mayza (1-H), J.Romano (3-Sv)"
75,76,Jun 21,False,MIA,"W,6-3",9.0,9,3,3,0,2,9,0,1,4.03,37,141,100,2.0,0.0,0,0,34,2,0,0,0,0,0,2,4,Nick Mahrley,"K.Gausman (4-49-W), E.Swanson (0-H), T.Richards (3-H), J.Romano (0-Sv)"
76,77,Jun 23,True,OAK,"L,4-5",9.0,7,5,5,0,3,8,2,1,4.04,36,133,91,1.0,0.0,1,0,31,1,0,0,0,1,0,2,5,Mark Ripperger,"C.Bassitt (4-43), T.Richards (1), T.Mayza (2), E.Swanson (1), J.Romano (1-L)"
77,78,Jun 24,True,OAK,"W,7-3",9.0,8,3,2,1,2,10,1,1,4.01,38,135,85,2.0,0.0,0,0,35,2,0,0,0,0,1,0,5,Dan Bellino,"J.Berríos (4-56-W), T.Mayza (0), N.Pearson (4), Y.García (3), J.Romano (0-Sv)"
78,79,Jun 25,True,OAK,"W,12-1",9.0,3,1,1,0,3,9,1,0,3.97,32,124,79,0.0,0.0,0,0,29,1,0,0,0,0,0,1,3,Tom Hanahan,"Y.Kikuchi (4-75-W), T.Thornton (5), B.Francis (7)"
79,80,Jun 27,True,SFG,"L,0-3",9.0,6,3,3,0,2,13,0,0,3.96,34,153,97,2.0,0.0,1,0,32,2,0,0,0,0,0,1,4,Ryan Blakney,"K.Gausman (5-73-L), N.Pearson (2), E.Swanson (3), M.White (7)"
80,81,Jun 28,True,SFG,"W,6-1",9.0,6,1,1,0,1,9,1,0,3.93,33,113,77,0.0,0.0,0,0,32,1,0,0,0,0,0,1,4,Hunter Wendelstedt,"T.Richards (4-61), B.Francis (2-W), T.Thornton (2), Y.García (3)"
81,82,Jun 29,True,SFG,"W,2-1",9.0,5,1,1,0,3,14,0,1,3.89,36,144,87,0.0,0.0,0,1,32,1,0,0,0,0,1,0,4,John Tumpane,"C.Bassitt (5-75-W), E.Swanson (1-H), T.Mayza (4-H), J.Romano (4-Sv)"
82,83,Jun 30,True,BOS,"L,0-5",9.0,9,5,5,0,1,11,3,0,3.9,37,156,99,2.0,1.0,1,0,35,2,0,0,0,1,0,0,3,David Rackley,"J.Berríos (5-54-L), T.Thornton (1), M.White (2)"
83,84,Jul 1,True,BOS,"L,6-7",9.0,13,7,7,0,2,11,2,1,3.94,43,171,112,2.0,1.0,1,0,39,4,0,0,0,1,0,0,5,Alex Tosi,"Y.Kikuchi (5-34-L), T.Richards (2), N.Pearson (3), Y.García (2), E.Swanson (1)"
84,85,Jul 2,True,BOS,"L,4-5",9.0,12,5,5,0,4,15,1,0,3.95,43,181,118,2.0,0.0,2,0,39,4,0,0,0,0,0,0,6,Jacob Metz,"K.Gausman (4-55), T.Mayza (2-H), Y.García (0-H), E.Swanson (0-BSv), T.Richards (0), J.Romano (2-L)"
85,86,Jul 4,False,CHW,"W,4-3",9.0,7,3,3,0,1,9,1,1,3.94,34,128,87,0.0,0.0,0,1,32,0,1,0,0,0,0,1,4,Nate Tomlinson,"C.Bassitt (4-52), N.Pearson (2-W), E.Swanson (1-H), J.Romano (1-Sv)"
86,87,Jul 6(1),False,CHW,"W,6-2",11.0,4,2,1,1,3,12,0,0,3.9,39,153,108,2.0,0.0,0,1,36,1,0,1,0,0,1,1,5,Edwin Moscoso,"J.Berríos (5-80), T.Richards (3), J.Romano (1-W), T.Hatch (22), Y.García (3-Sv)"
87,88,Jul 6(2),False,CHW,"W,5-4",9.0,9,4,4,0,0,7,1,0,3.9,34,121,82,0.0,0.0,0,0,34,2,0,0,0,0,0,1,4,Ryan Additon,"Y.Kikuchi (4-39), J.Jackson (30-W), T.Mayza (3-H), N.Pearson (1-Sv)"
88,89,Jul 7,False,DET,"W,12-2",9.0,7,2,2,0,1,11,0,0,3.88,34,136,93,1.0,0.0,0,0,33,0,0,0,0,0,0,1,3,Jeremy Riggs,"A.Manoah (31-66-W), M.White (6), B.Francis (8)"
89,90,Jul 8,False,DET,"L,0-2",8.0,5,2,2,0,3,10,0,0,3.86,31,132,82,1.0,0.0,0,0,28,1,1,0,0,0,0,1,3,Erich Bacchus,"K.Gausman (5-59-L), N.Pearson (1), Y.García (1)"
90,91,Jul 9,False,DET,"W,4-3",10.0,11,3,3,0,0,11,1,0,3.85,40,169,114,3.0,0.0,0,0,40,3,0,0,0,0,0,1,6,Andy Fletcher,"C.Bassitt (4-36), T.Richards (2), T.Mayza (2), E.Swanson (4), Y.García (0-W), J.Romano (2-Sv)"
91,92,Jul 14,True,ARI,"W,7-2",9.0,9,2,2,0,2,11,1,0,3.83,35,141,95,1.0,0.0,0,1,33,2,0,0,0,0,0,0,4,Chris Guccione,"J.Berríos (7-53), T.Richards (4-BW), N.Pearson (5), J.Jackson (7)"
92,93,Jul 15,True,ARI,"W,5-2",9.0,10,2,2,0,1,8,0,0,3.81,36,138,92,0.0,0.0,0,0,35,1,0,0,0,0,0,1,4,Junior Valentine,"C.Bassitt (5-55-W), N.Pearson (0-H), E.Swanson (5-H), Y.García (5-Sv)"
93,94,Jul 16,True,ARI,"W,7-5",9.0,4,5,4,1,8,8,0,2,3.81,38,181,97,4.0,3.0,1,0,28,2,0,0,0,0,0,2,7,Dan Iassogna,"Y.Kikuchi (9-55), J.Jackson (1-W), T.Mayza (6-H), T.Richards (1-H), Y.García (0-H), M.White (8), E.Swanson (0-Sv)"
94,95,Jul 18,True,SDP,"L,1-9",9.0,9,9,9,0,7,3,4,0,3.86,44,193,109,2.0,0.0,1,0,35,3,0,0,0,2,0,0,4,Malachi Moore,"A.Manoah (10-32-L), N.Pearson (2), J.Jackson (1), M.White (1)"
95,96,Jul 19,True,SDP,"L,0-2",9.0,8,2,2,0,4,12,0,1,3.84,40,155,98,2.0,0.0,2,0,35,1,0,1,0,0,0,0,4,Bruce Dreckman,"J.Berríos (4-61-L), Y.García (2), T.Richards (2), T.Mayza (2)"
96,97,Jul 20,True,SDP,"W,4-0",9.0,6,0,0,0,3,6,0,1,3.8,34,132,87,0.0,0.0,0,0,30,0,0,0,0,0,0,3,4,Stu Scheurwater,"C.Bassitt (4-68-W), T.Mayza (0-H), E.Swanson (3-H), J.Romano (10)"
