,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
87,88,Jul 6,False,BOS,"L,6-10",8.0,13,10,10,0,6,6,0,1,3.96,44,172,99,11.0,6.0,0,0,36,3,0,0,0,1,0,0,6,Jim Wolf,"N.Eovaldi (4-41), B.Burke (1-H), J.Sborz (1-L), G.Anderson (1-BSv), J.King (0), J.Leclerc (15)"
88,89,Jul 7,False,WSN,"W,7-2",9.0,6,2,2,0,2,8,2,0,3.93,34,146,94,0.0,0.0,1,0,32,0,0,0,0,0,0,1,4,Tom Hanahan,"C.Bradford (3-53-W), G.Otto (3-H), A.Chapman (3), W.Smith (2)"
89,90,Jul 8,False,WSN,"L,3-8",8.0,12,8,7,1,1,7,3,0,3.97,36,116,82,0.0,0.0,2,1,35,1,1,0,0,0,0,0,3,Gabe Morales,"A.Heaney (5-16-L), G.Anderson (1), B.Burke (1)"
90,91,Jul 9,False,WSN,"L,2-7",8.0,13,7,7,0,2,7,3,1,4.01,38,131,91,2.0,2.0,2,0,35,1,0,0,0,0,1,2,3,Adam Beck,"D.Dunning (4-41-L), J.Sborz (2), J.Leclerc (2)"
91,92,Jul 14,True,CLE,"W,12-4",9.0,8,4,4,0,4,7,2,0,4.01,39,137,86,0.0,0.0,1,0,35,0,0,2,0,0,0,0,4,Mark Ripperger,"J.Gray (8-47), B.Burke (5-W), A.Chapman (6), J.Leclerc (4)"
92,93,Jul 15,True,CLE,"W,2-0",9.0,8,0,0,0,1,8,0,0,3.97,35,129,88,3.0,0.0,1,0,34,2,0,0,0,0,0,1,4,Bruce Dreckman,"A.Heaney (6-59-W), G.Anderson (6-H), W.Smith (7-H), A.Chapman (0-Sv)"
93,94,Jul 16,True,CLE,"W,6-5",9.0,9,5,5,0,4,7,2,0,3.98,39,165,99,0.0,0.0,0,0,35,2,0,0,0,0,0,1,3,Nate Tomlinson,"M.Pérez (12-43), C.Bradford (8-W), W.Smith (0-Sv)"
94,95,Jul 17,True,TBR,"W,3-2",9.0,5,2,2,0,1,8,1,1,3.96,34,124,77,0.0,0.0,2,0,31,0,0,0,0,1,0,0,3,Ron Kulpa,"D.Dunning (7-62), J.Leclerc (2), A.Chapman (1-W)"
95,96,Jul 18,True,TBR,"W,5-3",9.0,6,3,3,0,4,2,2,1,3.95,37,144,90,2.0,0.0,0,0,32,2,0,0,0,0,0,1,4,Cory Blaser,"N.Eovaldi (11-67-W), J.Leclerc (0-H), G.Anderson (2-H), W.Smith (1-Sv)"
96,97,Jul 19,True,TBR,"W,5-1",9.0,10,1,1,0,1,10,1,0,3.92,34,125,88,3.0,0.0,0,1,33,1,0,0,0,0,0,1,4,Brock Ballou,"J.Gray (4-50), B.Burke (4-W), A.Speas (99-H), C.Bradford (2)"
97,98,Jul 21,True,LAD,"L,5-11",9.0,13,11,11,0,8,8,1,1,3.99,47,196,121,7.0,2.0,1,0,37,4,0,1,1,0,0,1,6,Edwin Jimenez,"A.Heaney (5-41), J.Leclerc (2), B.Burke (1), A.Speas (1-BL), C.Bradford (1), G.Anderson (2)"
98,99,Jul 22,True,LAD,"L,3-16",9.0,18,16,16,0,7,9,5,0,4.11,49,223,132,2.0,2.0,0,0,41,3,0,0,0,1,0,3,4,Pat Hoberg,"D.Dunning (4-24-L), G.Otto (14), Y.Rodríguez (22), B.Miller (99)"
99,100,Jul 23,True,LAD,"W,8-4",9.0,8,4,4,0,2,8,1,0,4.11,36,132,88,0.0,0.0,0,0,34,3,0,0,0,0,0,1,4,Nestor Ceja,"M.Pérez (6-48-W), B.Burke (1), A.Chapman (5), W.Smith (4)"
