Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
28,28,28,28,29,Apr 30,False,WSN,"L,2-7",36,33,2,6,2,0,0,2,3,0,9,0,0,0,0,0,2,0,0.264,0.343,0.449,0.792,7,10,R,J.Gray(65),0.18181818181818182,0.25,0.24242424242424243,0.49242424242424243
29,29,29,29,30,May 2,False,TBR,"L,1-4",39,30,1,5,3,0,0,1,6,0,8,1,1,1,0,0,1,0,0.261,0.342,0.444,0.785,11,11,R,J.Guerra(50),0.16666666666666666,0.3076923076923077,0.26666666666666666,0.5743589743589743
30,30,30,30,31,May 3,False,TBR,"L,1-8",36,34,1,7,1,1,1,1,2,0,11,0,0,0,0,0,2,0,0.259,0.339,0.442,0.781,8,10,L,S.McClanahan(65),0.20588235294117646,0.25,0.38235294117647056,0.6323529411764706
31,31,31,31,32,May 4,False,TBR,"L,2-3",33,31,2,4,2,0,0,2,1,0,13,1,0,0,0,1,0,0,0.255,0.335,0.434,0.769,4,11,R,Z.Eflin(81),0.12903225806451613,0.18181818181818182,0.1935483870967742,0.375366568914956
32,32,32,32,33,May 5,True,TOR,"L,0-4",32,28,0,4,1,0,0,0,4,0,7,0,0,0,0,0,1,1,0.252,0.333,0.428,0.76,5,12,R,C.Bassitt(70),0.14285714285714285,0.25,0.17857142857142858,0.4285714285714286
33,33,33,33,34,May 6,True,TOR,"L,2-8",34,32,2,5,1,0,1,2,2,0,12,0,0,0,0,0,0,0,0.25,0.329,0.424,0.753,5,9,R,J.Berríos(61),0.15625,0.20588235294117646,0.28125,0.48713235294117646
34,34,34,34,35,May 7,True,TOR,"L,1-10",38,35,1,8,3,0,0,1,3,0,6,0,0,0,0,0,3,0,0.249,0.328,0.42,0.748,10,12,L,Y.Kikuchi(66),0.22857142857142856,0.2894736842105263,0.3142857142857143,0.6037593984962406
35,35,35,35,36,May 8,True,COL,"W,2-0",30,26,2,7,1,0,1,2,4,0,5,0,0,0,0,2,0,3,0.249,0.329,0.42,0.749,4,10,L,K.Freeland(56),0.2692307692307692,0.36666666666666664,0.4230769230769231,0.7897435897435897
36,36,36,36,37,May 9,True,COL,"L,1-10",38,30,1,4,1,0,0,1,6,0,11,1,1,0,0,0,0,0,0.247,0.328,0.414,0.742,10,13,R,C.Seabold(57),0.13333333333333333,0.2894736842105263,0.16666666666666666,0.45614035087719296
37,37,37,37,38,May 10,True,COL,"L,3-4",36,30,3,6,2,0,2,3,6,0,13,0,0,0,0,0,0,2,0.245,0.328,0.415,0.744,6,13,R,A.Senzatela(38),0.2,0.3333333333333333,0.4666666666666667,0.8
38,38,38,38,39,May 12,False,BAL,"L,3-6",35,33,3,7,0,0,1,2,2,0,12,0,0,0,0,1,1,1,0.245,0.326,0.413,0.739,5,12,R,K.Bradish(69),0.21212121212121213,0.2571428571428571,0.30303030303030304,0.5601731601731601
39,39,39,39,40,May 13,False,BAL,"L,0-2",32,30,0,3,1,0,0,0,2,0,11,0,0,0,0,0,0,0,0.241,0.323,0.406,0.729,5,10,R,T.Wells(81),0.1,0.15625,0.13333333333333333,0.2895833333333333
40,40,40,40,41,May 14,False,BAL,"W,4-0",39,33,4,7,0,0,0,4,4,0,10,1,1,0,1,1,1,1,0.241,0.323,0.401,0.724,8,12,R,K.Gibson(39),0.21212121212121213,0.3076923076923077,0.21212121212121213,0.5198135198135199
41,41,41,41,42,May 16,False,DET,"L,0-4",33,31,0,5,1,0,0,0,2,0,12,0,0,0,0,1,0,0,0.239,0.32,0.397,0.717,6,9,R,M.Lorenzen(67),0.16129032258064516,0.21212121212121213,0.1935483870967742,0.4056695992179863
42,42,42,42,43,May 17,False,DET,"W,8-0",44,42,8,14,3,0,1,8,2,0,9,0,0,0,0,0,0,0,0.242,0.322,0.399,0.721,9,12,L,E.Rodríguez(42),0.3333333333333333,0.36363636363636365,0.47619047619047616,0.8398268398268398
43,43,43,43,44,May 19,True,ARI,"W,13-3",47,41,13,17,5,0,1,13,6,0,5,0,0,0,0,1,0,0,0.246,0.326,0.405,0.731,10,12,R,Z.Gallen(17),0.4146341463414634,0.48936170212765956,0.6097560975609756,1.0991177996886352
44,44,44,44,45,May 20,True,ARI,"L,3-4",36,33,3,7,1,1,0,3,3,0,7,0,0,0,0,0,0,1,0.246,0.325,0.403,0.728,6,12,R,B.Pfaadt(45),0.21212121212121213,0.2777777777777778,0.30303030303030304,0.5808080808080809
45,45,45,45,46,May 21,True,ARI,"L,3-8",34,30,3,3,1,0,0,2,4,0,7,0,0,0,0,0,0,0,0.243,0.323,0.397,0.72,4,9,R,M.Kelly(53),0.1,0.20588235294117646,0.13333333333333333,0.3392156862745098
46,46,46,46,47,May 22,True,TEX,"W,6-4",38,33,6,11,2,0,1,6,5,0,8,0,0,0,0,0,3,1,0.245,0.325,0.399,0.724,8,9,R,D.Dunning(53),0.3333333333333333,0.42105263157894735,0.48484848484848486,0.9059011164274322
47,47,47,47,48,May 23,True,TEX,"L,1-6",31,30,1,6,2,0,0,1,1,0,5,0,0,0,1,2,0,0,0.244,0.323,0.397,0.72,3,11,R,N.Eovaldi(75),0.2,0.22580645161290322,0.26666666666666666,0.49247311827956985
48,48,48,48,49,May 24,True,TEX,"L,2-3",37,33,2,8,0,0,0,2,3,0,5,1,0,0,0,2,0,0,0.244,0.323,0.394,0.717,8,10,L,M.Pérez(58),0.24242424242424243,0.32432432432432434,0.24242424242424243,0.5667485667485668
49,49,49,49,50,May 26,False,SEA,"W,11-6",43,41,11,15,2,1,7,11,1,0,6,0,1,0,0,0,2,0,0.247,0.325,0.408,0.733,5,10,R,G.Kirby(21),0.36585365853658536,0.37209302325581395,0.975609756097561,1.347702779353375
50,50,50,50,51,May 27,False,SEA,"L,0-5",33,29,0,2,1,0,0,0,3,0,17,1,0,0,0,0,1,0,0.244,0.322,0.403,0.725,6,11,R,L.Castillo(78),0.06896551724137931,0.18181818181818182,0.10344827586206896,0.2852664576802508
51,51,51,51,52,May 28,False,SEA,"L,3-6",42,35,3,7,1,1,0,2,6,1,12,0,0,1,0,1,2,0,0.243,0.322,0.4,0.722,10,13,L,M.Gonzales(60),0.2,0.30952380952380953,0.2857142857142857,0.5952380952380952
52,52,52,52,53,May 29,False,SFG,"L,4-14",34,34,4,9,4,1,2,4,0,0,3,0,0,0,0,1,0,0,0.243,0.321,0.405,0.725,3,9,R,A.DeSclafani(51),0.2647058823529412,0.2647058823529412,0.6176470588235294,0.8823529411764706
53,53,53,53,54,May 30,False,SFG,"W,2-1",33,31,2,6,0,0,1,1,2,0,11,0,0,0,0,1,0,0,0.242,0.32,0.403,0.722,4,9,R,J.Brebbia(47),0.1935483870967742,0.24242424242424243,0.2903225806451613,0.5327468230694037
