Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
79,79,79,79,80,Jun 26,True,CHW,"W,2-1",31,29,2,5,0,0,1,1,2,0,12,0,0,0,0,1,2,0,0.259,0.333,0.443,0.775,4,10,R,D.Cease(68),0.1724137931034483,0.22580645161290322,0.27586206896551724,0.5016685205784205
80,80,80,80,81,Jun 27,True,CHW,"W,4-2",37,27,4,6,0,1,2,4,10,0,7,0,0,0,0,1,1,2,0.259,0.334,0.443,0.777,9,10,R,M.Kopech(42),0.2222222222222222,0.43243243243243246,0.5185185185185185,0.950950950950951
81,81,81,81,82,Jun 28,True,CHW,"L,5-11",39,38,5,11,0,2,2,5,1,0,12,0,0,0,0,0,0,0,0.259,0.334,0.445,0.779,7,11,R,L.Giolito(58),0.2894736842105263,0.3076923076923077,0.5526315789473685,0.8603238866396762
82,82,82,82,83,Jun 29,True,CHW,"L,7-9",40,37,7,11,1,0,4,6,3,1,10,0,0,0,0,1,0,0,0.259,0.334,0.447,0.781,6,10,R,L.Lynn(41),0.2972972972972973,0.35,0.6486486486486487,0.9986486486486487
83,83,83,83,84,Jun 30,True,ARI,"L,2-6",35,31,2,4,0,0,1,1,3,0,10,1,0,0,0,1,0,0,0.258,0.333,0.445,0.778,6,11,L,T.Henry(63),0.12903225806451613,0.22857142857142856,0.22580645161290322,0.4543778801843318
84,84,84,84,85,Jul 1,True,ARI,"L,1-3",34,30,1,3,2,0,1,1,3,0,9,1,0,0,0,0,0,0,0.256,0.331,0.443,0.775,6,10,R,R.Nelson(73),0.1,0.20588235294117646,0.26666666666666666,0.4725490196078431
85,85,85,85,86,Jul 2,True,ARI,"W,5-2",31,30,5,6,0,0,3,5,1,0,13,0,0,0,0,0,1,0,0.256,0.33,0.444,0.774,2,11,R,Z.Gallen(62),0.2,0.22580645161290322,0.5,0.7258064516129032
86,86,86,86,87,Jul 3,False,SDP,"L,3-10",44,38,3,14,2,0,1,3,6,0,11,0,0,0,0,3,0,0,0.257,0.332,0.444,0.777,14,12,L,B.Snell(56),0.3684210526315789,0.45454545454545453,0.5,0.9545454545454546
87,87,87,87,88,Jul 4,False,SDP,"L,5-8",38,31,5,6,0,1,1,5,5,0,14,1,0,1,0,1,0,0,0.257,0.332,0.444,0.775,6,12,R,J.Musgrove(77),0.1935483870967742,0.3157894736842105,0.3548387096774194,0.6706281833616299
88,88,88,88,89,Jul 5,False,SDP,"L,3-5",36,32,3,6,2,0,1,2,3,0,8,0,1,0,0,0,0,0,0.256,0.331,0.442,0.774,6,11,R,S.Lugo(61),0.1875,0.25,0.34375,0.59375
